Linux 2.6.32-431.3.1.el6.x86_64 (mule-perflab06.managed.contegix.com) 	06/18/2014 	_x86_64_	(24 CPU)

05:18:49 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
05:33:31 PM     all      6.64      0.00      1.55      0.00      0.00      0.00      0.08      0.00     91.72
05:33:33 PM     all      5.55      0.00      1.60      0.00      0.00      0.00      0.13      0.00     92.72
05:33:35 PM     all      5.67      0.00      1.51      0.00      0.00      0.00      0.19      0.00     92.62
05:33:37 PM     all      5.67      0.00      1.38      0.00      0.00      0.00      0.19      0.00     92.76
05:33:39 PM     all      5.87      0.00      1.81      0.00      0.00      0.00      0.08      0.00     92.24
05:33:41 PM     all      5.97      0.00      1.64      0.00      0.00      0.00      0.08      0.00     92.30
05:33:43 PM     all      6.67      0.00      1.64      0.00      0.00      0.00      0.06      0.00     91.62
05:33:45 PM     all      5.88      0.00      1.50      0.00      0.00      0.00      0.15      0.00     92.48
05:33:47 PM     all      5.78      0.00      1.55      0.00      0.00      0.00      0.11      0.00     92.56
05:33:49 PM     all      5.66      0.00      1.55      0.00      0.00      0.00      0.15      0.00     92.64
05:33:51 PM     all      5.94      0.00      1.55      0.00      0.00      0.00      0.06      0.00     92.44
05:33:53 PM     all      6.75      0.00      1.47      0.00      0.00      0.00      0.06      0.00     91.71
05:33:55 PM     all      5.81      0.25      1.57      0.00      0.00      0.00      0.04      0.00     92.32
05:33:57 PM     all      5.94      0.71      1.66      0.00      0.00      0.00      0.08      0.00     91.61
05:33:59 PM     all      6.00      0.23      1.68      0.00      0.00      0.00      0.08      0.00     92.01
05:34:01 PM     all      5.62      0.23      1.59      0.00      0.00      0.00      0.19      0.00     92.37
05:34:03 PM     all      5.74      0.23      1.51      0.00      0.00      0.00      0.17      0.00     92.35
05:34:05 PM     all      6.51      1.26      1.70      0.00      0.00      0.00      0.15      0.00     90.39
05:34:07 PM     all      5.48      0.42      1.49      0.00      0.00      0.00      0.19      0.00     92.42
05:34:09 PM     all      5.92      0.15      1.53      0.00      0.00      0.00      0.13      0.00     92.28
05:34:11 PM     all      5.72      0.82      1.91      0.00      0.00      0.00      0.21      0.00     91.35
05:34:13 PM     all      5.57      0.46      1.60      0.00      0.00      0.02      0.13      0.00     92.23
05:34:15 PM     all      5.75      0.04      1.60      0.00      0.00      0.00      0.10      0.00     92.50
05:34:17 PM     all      6.65      0.21      1.55      0.00      0.00      0.00      0.13      0.00     91.46
05:34:19 PM     all      5.52      0.23      1.59      0.00      0.00      0.00      0.21      0.00     92.45
05:34:21 PM     all      5.66      0.10      1.53      0.00      0.00      0.00      0.17      0.00     92.53
05:34:23 PM     all      5.64      0.00      1.38      0.00      0.00      0.00      0.21      0.00     92.77
05:34:25 PM     all      5.69      0.00      1.49      0.00      0.00      0.00      0.19      0.00     92.63
05:34:27 PM     all      5.68      0.00      1.45      0.00      0.00      0.00      0.29      0.00     92.58
05:34:29 PM     all      6.43      0.00      1.39      0.00      0.00      0.00      0.19      0.00     92.00
05:34:31 PM     all      5.55      0.00      1.44      0.00      0.00      0.00      0.23      0.00     92.78
05:34:33 PM     all      5.65      0.00      1.51      0.00      0.00      0.00      0.19      0.00     92.65
05:34:35 PM     all      5.70      0.00      1.47      0.00      0.00      0.00      0.23      0.00     92.60
05:34:37 PM     all      5.85      0.00      1.55      0.00      0.00      0.00      0.19      0.00     92.41
05:34:39 PM     all      6.81      0.00      1.51      0.00      0.00      0.00      0.15      0.00     91.53
05:34:41 PM     all      5.95      0.00      1.64      0.00      0.00      0.00      0.21      0.00     92.20
05:34:43 PM     all      5.79      0.00      1.47      0.00      0.00      0.00      0.23      0.00     92.51
05:34:45 PM     all      5.84      0.00      1.53      0.00      0.00      0.00      0.06      0.00     92.57
05:34:47 PM     all      5.52      0.00      1.51      0.00      0.00      0.00      0.17      0.00     92.80
05:34:49 PM     all      5.72      0.00      1.58      0.00      0.00      0.00      0.08      0.00     92.62
05:34:51 PM     all      6.73      0.00      1.43      0.00      0.00      0.00      0.15      0.00     91.69
05:34:53 PM     all      5.43      0.00      1.41      0.00      0.00      0.00      0.21      0.00     92.95
05:34:55 PM     all      5.77      0.23      1.64      0.00      0.00      0.00      0.10      0.00     92.26
05:34:57 PM     all      5.67      1.01      1.77      0.02      0.00      0.00      0.13      0.00     91.41
05:34:59 PM     all      5.45      0.11      1.68      0.00      0.00      0.00      0.23      0.00     92.53
05:35:01 PM     all      5.79      0.13      1.45      0.00      0.00      0.00      0.21      0.00     92.43
05:35:03 PM     all      6.70      0.23      1.51      0.00      0.00      0.00      0.17      0.00     91.39
05:35:05 PM     all      5.43      0.61      1.55      0.00      0.00      0.00      0.21      0.00     92.20
05:35:07 PM     all      5.60      0.36      1.49      0.00      0.00      0.00      0.19      0.00     92.37
05:35:09 PM     all      5.73      0.25      1.59      0.00      0.00      0.00      0.25      0.00     92.18
05:35:11 PM     all      5.79      0.86      1.70      0.00      0.00      0.00      0.23      0.00     91.42
05:35:13 PM     all      6.65      0.44      1.57      0.00      0.00      0.00      0.27      0.00     91.07
05:35:15 PM     all      5.64      0.04      1.43      0.00      0.00      0.00      0.17      0.00     92.72
05:35:17 PM     all      5.57      0.17      1.51      0.00      0.00      0.00      0.21      0.00     92.54
05:35:19 PM     all      5.62      0.23      1.51      0.00      0.00      0.00      0.25      0.00     92.39
05:35:21 PM     all      5.13      0.21      1.45      0.00      0.00      0.00      0.23      0.00     92.98
05:35:23 PM     all      5.54      0.00      1.49      0.00      0.00      0.00      0.17      0.00     92.80
05:35:25 PM     all      6.60      0.00      1.51      0.00      0.00      0.00      0.11      0.00     91.79
05:35:27 PM     all      5.63      0.00      1.45      0.00      0.00      0.00      0.19      0.00     92.74
05:35:29 PM     all      5.65      0.00      1.47      0.00      0.00      0.00      0.17      0.00     92.72
05:35:31 PM     all      5.84      0.00      1.60      0.00      0.00      0.00      0.06      0.00     92.51
05:35:33 PM     all      5.50      0.00      1.41      0.00      0.00      0.00      0.23      0.00     92.86
05:35:35 PM     all      5.62      0.00      1.51      0.00      0.00      0.00      0.21      0.00     92.66
05:35:37 PM     all      6.21      0.00      1.36      0.00      0.00      0.00      0.19      0.00     92.23
05:35:39 PM     all      5.72      0.00      1.55      0.00      0.00      0.00      0.23      0.00     92.50
05:35:41 PM     all      5.87      0.00      1.59      0.00      0.00      0.00      0.06      0.00     92.47
05:35:43 PM     all      5.44      0.00      1.47      0.00      0.00      0.00      0.21      0.00     92.88
05:35:45 PM     all      5.65      0.00      1.49      0.00      0.00      0.00      0.25      0.00     92.60
05:35:47 PM     all      5.71      0.00      1.44      0.00      0.00      0.00      0.23      0.00     92.61
05:35:49 PM     all      6.73      0.00      1.49      0.00      0.00      0.00      0.13      0.00     91.66
05:35:51 PM     all      5.86      0.00      1.53      0.00      0.00      0.00      0.11      0.00     92.50
05:35:53 PM     all      6.07      0.00      1.55      0.00      0.00      0.00      0.04      0.00     92.33
05:35:55 PM     all      6.00      0.23      1.53      0.00      0.00      0.00      0.13      0.00     92.11
05:35:57 PM     all      5.63      0.86      1.83      0.00      0.00      0.00      0.10      0.00     91.58
05:35:59 PM     all      5.64      0.27      1.70      0.00      0.00      0.00      0.19      0.00     92.19
05:36:01 PM     all      6.78      0.23      1.62      0.00      0.00      0.00      0.19      0.00     91.18
05:36:03 PM     all      5.58      0.21      1.53      0.00      0.00      0.00      0.17      0.00     92.50
05:36:05 PM     all      5.67      0.84      1.62      0.00      0.00      0.00      0.19      0.00     91.68
05:36:07 PM     all      5.72      0.40      1.66      0.00      0.00      0.00      0.21      0.00     92.02
05:36:09 PM     all      5.73      0.27      1.62      0.00      0.00      0.00      0.17      0.00     92.22
05:36:11 PM     all      6.80      0.82      1.87      0.00      0.00      0.00      0.10      0.00     90.41
05:36:13 PM     all      5.72      0.99      1.93      0.00      0.00      0.00      0.25      0.00     91.11
05:36:15 PM     all      5.65      0.04      1.55      0.00      0.00      0.00      0.10      0.00     92.65
05:36:17 PM     all      5.60      0.21      1.47      0.00      0.00      0.00      0.21      0.00     92.52
05:36:19 PM     all      5.63      0.23      1.55      0.00      0.00      0.00      0.21      0.00     92.38
05:36:21 PM     all      5.73      0.21      1.57      0.00      0.00      0.00      0.19      0.00     92.30
05:36:23 PM     all      6.61      0.00      1.32      0.00      0.00      0.00      0.17      0.00     91.90
05:36:25 PM     all      5.77      0.00      1.53      0.00      0.00      0.00      0.23      0.00     92.47
05:36:27 PM     all      5.60      0.00      1.38      0.00      0.00      0.00      0.19      0.00     92.83
05:36:29 PM     all      5.55      0.00      1.51      0.00      0.00      0.00      0.21      0.00     92.73
05:36:31 PM     all      5.66      0.00      1.49      0.00      0.00      0.00      0.21      0.00     92.65
05:36:33 PM     all      6.78      0.00      1.47      0.00      0.00      0.00      0.17      0.00     91.59
05:36:35 PM     all      5.74      0.00      1.53      0.00      0.00      0.00      0.17      0.00     92.56
05:36:37 PM     all      5.85      0.00      1.55      0.00      0.00      0.00      0.21      0.00     92.39
05:36:39 PM     all      5.75      0.00      1.43      0.00      0.00      0.00      0.17      0.00     92.65
05:36:41 PM     all      5.88      0.00      1.49      0.00      0.00      0.00      0.08      0.00     92.55
05:36:43 PM     all      5.85      0.00      1.51      0.00      0.00      0.00      0.08      0.00     92.55
05:36:45 PM     all      6.86      0.00      1.36      0.00      0.00      0.00      0.08      0.00     91.69
05:36:47 PM     all      5.69      0.00      1.53      0.00      0.00      0.00      0.15      0.00     92.63
05:36:49 PM     all      5.64      0.00      1.47      0.00      0.00      0.00      0.19      0.00     92.71
05:36:51 PM     all      5.62      0.00      1.57      0.00      0.00      0.00      0.17      0.00     92.64
05:36:53 PM     all      5.65      0.00      1.49      0.00      0.00      0.00      0.17      0.00     92.70
05:36:55 PM     all      6.42      0.23      1.41      0.00      0.00      0.00      0.19      0.00     91.75
05:36:57 PM     all      5.56      0.86      1.68      0.00      0.00      0.00      0.21      0.00     91.69
05:36:59 PM     all      5.69      0.25      1.62      0.00      0.00      0.00      0.13      0.00     92.31
05:37:01 PM     all      5.80      0.25      1.55      0.00      0.00      0.00      0.13      0.00     92.27
05:37:03 PM     all      5.48      0.23      1.47      0.00      0.00      0.00      0.21      0.00     92.61
05:37:05 PM     all      5.81      0.86      1.57      0.00      0.00      0.00      0.08      0.00     91.67
05:37:07 PM     all      6.49      0.38      1.51      0.00      0.00      0.00      0.13      0.00     91.49
05:37:09 PM     all      6.03      0.15      1.64      0.00      0.00      0.00      0.15      0.00     92.04
05:37:11 PM     all      5.90      0.84      1.85      0.00      0.00      0.00      0.13      0.00     91.29
05:37:13 PM     all      5.35      0.97      1.85      0.00      0.00      0.00      0.13      0.00     91.71
05:37:15 PM     all      5.38      0.06      1.64      0.00      0.00      0.02      0.17      0.00     92.73
05:37:17 PM     all      5.68      0.08      1.59      0.00      0.00      0.00      0.21      0.00     92.43
05:37:19 PM     all      6.82      0.25      1.64      0.00      0.00      0.00      0.15      0.00     91.15
05:37:21 PM     all      5.78      0.21      1.76      0.00      0.00      0.00      0.23      0.00     92.02
05:37:23 PM     all      5.82      0.02      1.49      0.00      0.00      0.00      0.21      0.00     92.46
05:37:25 PM     all      5.87      0.00      1.55      0.00      0.00      0.00      0.21      0.00     92.38
05:37:27 PM     all      5.89      0.00      1.53      0.00      0.00      0.00      0.15      0.00     92.43
05:37:29 PM     all      5.79      0.00      1.45      0.00      0.00      0.00      0.19      0.00     92.57
05:37:31 PM     all      6.56      0.00      1.68      0.00      0.00      0.00      0.13      0.00     91.64
05:37:33 PM     all      5.83      0.00      1.57      0.00      0.00      0.00      0.04      0.00     92.55
05:37:35 PM     all      6.17      0.00      1.55      0.00      0.00      0.00      0.06      0.00     92.21
05:37:37 PM     all      6.03      0.00      1.55      0.00      0.00      0.00      0.04      0.00     92.38
05:37:39 PM     all      6.13      0.00      1.60      0.00      0.00      0.00      0.06      0.00     92.21
05:37:41 PM     all      5.44      0.00      1.47      0.00      0.00      0.00      0.17      0.00     92.93
05:37:43 PM     all      6.46      0.00      1.32      0.00      0.00      0.00      0.19      0.00     92.03
05:37:45 PM     all      5.69      0.00      1.57      0.00      0.00      0.00      0.17      0.00     92.57
05:37:47 PM     all      5.73      0.00      1.51      0.00      0.00      0.00      0.19      0.00     92.57
05:37:49 PM     all      5.64      0.00      1.64      0.00      0.00      0.00      0.17      0.00     92.55
05:37:51 PM     all      5.68      0.00      1.51      0.00      0.00      0.00      0.21      0.00     92.60
05:37:53 PM     all      6.65      0.00      1.49      0.00      0.00      0.00      0.19      0.00     91.67
05:37:55 PM     all      5.84      0.23      1.64      0.00      0.00      0.00      0.13      0.00     92.17
05:37:57 PM     all      5.42      0.65      1.62      0.00      0.00      0.00      0.21      0.00     92.11
05:37:59 PM     all      5.79      0.17      1.64      0.00      0.00      0.00      0.08      0.00     92.32
05:38:01 PM     all      5.98      0.25      1.61      0.00      0.00      0.00      0.06      0.00     92.09
05:38:03 PM     all      5.88      0.21      1.76      0.00      0.00      0.00      0.04      0.00     92.10
05:38:05 PM     all      6.95      0.82      1.66      0.00      0.00      0.00      0.04      0.00     90.54
05:38:07 PM     all      5.92      0.21      1.64      0.00      0.00      0.00      0.04      0.00     92.19
05:38:09 PM     all      5.81      0.27      1.64      0.00      0.00      0.00      0.10      0.00     92.17
05:38:11 PM     all      5.63      0.82      1.70      0.00      0.00      0.00      0.21      0.00     91.65
05:38:13 PM     all      5.70      0.94      1.70      0.00      0.00      0.00      0.19      0.00     91.46
05:38:15 PM     all      6.52      0.04      1.49      0.00      0.00      0.00      0.21      0.00     91.74
05:38:17 PM     all      5.77      0.21      1.57      0.00      0.00      0.00      0.15      0.00     92.30
05:38:19 PM     all      5.90      0.11      1.51      0.00      0.00      0.00      0.06      0.00     92.42
05:38:21 PM     all      5.73      0.13      1.43      0.00      0.00      0.00      0.04      0.00     92.68
05:38:23 PM     all      6.07      0.00      1.72      0.00      0.00      0.00      0.06      0.00     92.15
05:38:25 PM     all      5.60      0.00      1.43      0.00      0.00      0.00      0.08      0.00     92.89
05:38:27 PM     all      6.47      0.00      1.41      0.00      0.00      0.00      0.13      0.00     92.00
05:38:29 PM     all      5.81      0.00      1.57      0.00      0.00      0.00      0.10      0.00     92.51
05:38:31 PM     all      5.92      0.00      1.62      0.00      0.00      0.00      0.04      0.00     92.42
05:38:33 PM     all      5.89      0.00      1.55      0.00      0.00      0.00      0.06      0.00     92.49
05:38:35 PM     all      5.63      0.00      1.49      0.00      0.00      0.00      0.15      0.00     92.73
05:38:37 PM     all      5.85      0.00      1.45      0.00      0.00      0.00      0.19      0.00     92.52
05:38:39 PM     all      6.49      0.00      1.51      0.00      0.00      0.00      0.15      0.00     91.85
05:38:41 PM     all      5.83      0.00      1.57      0.00      0.00      0.00      0.06      0.00     92.53
05:38:43 PM     all      5.44      0.00      1.41      0.00      0.00      0.00      0.21      0.00     92.95
05:38:45 PM     all      6.04      0.00      1.38      0.00      0.00      0.00      0.13      0.00     92.45
05:38:47 PM     all      5.65      0.00      1.62      0.00      0.00      0.00      0.08      0.00     92.65
05:38:49 PM     all      5.51      0.02      1.36      0.00      0.00      0.00      0.08      0.00     93.02
05:38:51 PM     all      6.38      0.00      1.45      0.00      0.00      0.00      0.08      0.00     92.09
05:38:53 PM     all      5.75      0.00      1.49      0.00      0.00      0.00      0.06      0.00     92.70
05:38:55 PM     all      5.79      0.10      1.49      0.00      0.00      0.00      0.15      0.00     92.47
05:38:57 PM     all      5.80      0.84      1.74      0.00      0.00      0.00      0.13      0.00     91.49
05:38:59 PM     all      5.20      0.25      1.49      0.00      0.00      0.00      0.19      0.00     92.86
05:39:01 PM     all      6.63      0.10      1.57      0.00      0.00      0.00      0.21      0.00     91.49
05:39:03 PM     all      5.60      0.21      1.45      0.00      0.00      0.00      0.15      0.00     92.59
05:39:05 PM     all      6.19      1.30      1.87      0.00      0.00      0.00      0.06      0.00     90.59
05:39:07 PM     all      5.84      0.40      1.60      0.00      0.00      0.00      0.04      0.00     92.13
05:39:09 PM     all      5.68      0.31      1.57      0.00      0.00      0.00      0.23      0.00     92.20
05:39:11 PM     all      5.77      0.80      1.97      0.00      0.00      0.00      0.19      0.00     91.27
05:39:13 PM     all      6.58      0.65      1.77      0.00      0.00      0.00      0.13      0.00     90.88
05:39:15 PM     all      5.35      0.04      1.51      0.00      0.00      0.00      0.21      0.00     92.89
05:39:17 PM     all      5.76      0.21      1.55      0.00      0.00      0.00      0.25      0.00     92.23
05:39:19 PM     all      5.56      0.23      1.51      0.00      0.00      0.00      0.17      0.00     92.53
05:39:21 PM     all      5.62      0.21      1.57      0.00      0.00      0.00      0.19      0.00     92.41
05:39:23 PM     all      5.85      0.00      1.51      0.00      0.00      0.00      0.17      0.00     92.47
05:39:25 PM     all      6.68      0.00      1.41      0.00      0.00      0.00      0.17      0.00     91.75
05:39:27 PM     all      5.74      0.00      1.53      0.00      0.00      0.00      0.19      0.00     92.54
05:39:29 PM     all      5.94      0.00      1.51      0.00      0.00      0.00      0.08      0.00     92.47
05:39:31 PM     all      5.75      0.00      1.45      0.00      0.00      0.00      0.10      0.00     92.69
05:39:33 PM     all      5.84      0.00      1.59      0.00      0.00      0.00      0.17      0.00     92.40
05:39:35 PM     all      6.61      0.00      1.45      0.00      0.00      0.00      0.17      0.00     91.78
05:39:37 PM     all      5.77      0.00      1.45      0.00      0.00      0.00      0.15      0.00     92.63
05:39:39 PM     all      5.92      0.00      1.57      0.00      0.00      0.00      0.04      0.00     92.47
05:39:41 PM     all      5.69      0.00      1.47      0.00      0.00      0.00      0.08      0.00     92.75
05:39:43 PM     all      5.81      0.00      1.32      0.00      0.00      0.00      0.08      0.00     92.79
05:39:45 PM     all      6.83      0.02      1.49      0.00      0.00      0.00      0.10      0.00     91.55
05:39:47 PM     all      5.70      0.00      1.51      0.00      0.00      0.00      0.17      0.00     92.62
05:39:49 PM     all      5.85      0.00      1.51      0.00      0.00      0.00      0.19      0.00     92.45
05:39:51 PM     all      5.56      0.00      1.40      0.00      0.00      0.00      0.19      0.00     92.85
05:39:53 PM     all      5.76      0.00      1.55      0.00      0.00      0.00      0.19      0.00     92.50
05:39:55 PM     all      5.92      0.10      1.47      0.00      0.00      0.00      0.10      0.00     92.40
05:39:57 PM     all      6.68      0.69      1.68      0.00      0.00      0.00      0.10      0.00     90.85
05:39:59 PM     all      5.67      0.15      1.51      0.00      0.00      0.00      0.08      0.00     92.59
05:40:01 PM     all      5.56      0.23      1.47      0.00      0.00      0.00      0.08      0.00     92.65
05:40:03 PM     all      5.49      0.13      1.51      0.00      0.00      0.00      0.19      0.00     92.68
05:40:05 PM     all      5.81      0.97      1.62      0.00      0.00      0.00      0.19      0.00     91.42
05:40:07 PM     all      5.66      0.46      1.43      0.00      0.00      0.00      0.17      0.00     92.28
05:40:09 PM     all      6.63      0.17      1.49      0.00      0.00      0.00      0.15      0.00     91.57
05:40:11 PM     all      5.58      0.82      1.64      0.00      0.00      0.00      0.10      0.00     91.86
05:40:13 PM     all      5.69      0.30      1.64      0.00      0.00      0.00      0.06      0.00     92.31
05:40:15 PM     all      6.09      0.02      1.71      0.00      0.00      0.02      0.11      0.00     92.05
05:40:17 PM     all      5.42      0.19      1.53      0.00      0.00      0.00      0.21      0.00     92.64
05:40:19 PM     all      6.38      0.25      1.49      0.00      0.00      0.00      0.21      0.00     91.67
05:40:21 PM     all      5.73      0.10      1.59      0.00      0.00      0.00      0.23      0.00     92.34
05:40:23 PM     all      5.47      0.00      1.43      0.00      0.00      0.00      0.21      0.00     92.89
05:40:25 PM     all      5.83      0.00      1.55      0.00      0.00      0.00      0.19      0.00     92.43
05:40:27 PM     all      5.59      0.00      1.38      0.00      0.00      0.00      0.17      0.00     92.86
05:40:29 PM     all      5.66      0.00      1.45      0.00      0.00      0.00      0.15      0.00     92.75
05:40:31 PM     all      6.47      0.00      1.36      0.00      0.00      0.00      0.15      0.00     92.02
05:40:33 PM     all      5.61      0.00      1.47      0.00      0.00      0.00      0.17      0.00     92.76
05:40:35 PM     all      5.47      0.00      1.43      0.00      0.00      0.00      0.21      0.00     92.89
05:40:37 PM     all      5.61      0.00      1.47      0.00      0.00      0.00      0.21      0.00     92.71
05:40:39 PM     all      5.39      0.00      1.34      0.00      0.00      0.00      0.21      0.00     93.06
05:40:41 PM     all      6.69      0.00      1.51      0.00      0.00      0.00      0.17      0.00     91.63
05:40:43 PM     all      5.73      0.00      1.58      0.00      0.00      0.00      0.21      0.00     92.48
05:40:45 PM     all      5.82      0.00      1.53      0.00      0.00      0.00      0.19      0.00     92.45
05:40:47 PM     all      5.78      0.00      1.45      0.00      0.00      0.00      0.17      0.00     92.61
05:40:49 PM     all      5.58      0.02      1.64      0.00      0.00      0.00      0.15      0.00     92.61
05:40:51 PM     all      5.90      0.00      1.55      0.00      0.00      0.00      0.11      0.00     92.44
05:40:53 PM     all      6.73      0.00      1.51      0.00      0.00      0.00      0.06      0.00     91.69
05:40:55 PM     all      6.01      0.21      1.70      0.00      0.00      0.00      0.06      0.00     92.02
05:40:57 PM     all      5.82      0.86      1.78      0.00      0.00      0.00      0.06      0.00     91.47
05:40:59 PM     all      5.71      0.29      1.71      0.00      0.00      0.00      0.08      0.00     92.21
05:41:01 PM     all      5.49      0.21      1.58      0.00      0.00      0.00      0.21      0.00     92.52
05:41:03 PM     all      5.85      0.21      1.49      0.00      0.00      0.00      0.19      0.00     92.26
05:41:05 PM     all      6.83      0.63      1.74      0.00      0.00      0.00      0.08      0.00     90.71
05:41:07 PM     all      6.00      0.19      1.57      0.00      0.00      0.00      0.10      0.00     92.13
05:41:09 PM     all      5.94      0.17      1.64      0.00      0.00      0.00      0.13      0.00     92.12
05:41:11 PM     all      5.94      0.82      1.81      0.00      0.00      0.00      0.13      0.00     91.31
05:41:13 PM     all      5.82      0.97      1.64      0.00      0.00      0.00      0.08      0.00     91.49
05:41:15 PM     all      6.70      0.02      1.62      0.00      0.00      0.00      0.11      0.00     91.55
05:41:17 PM     all      6.06      0.11      1.70      0.00      0.00      0.00      0.04      0.00     92.09
05:41:19 PM     all      5.86      0.21      1.70      0.00      0.00      0.00      0.06      0.00     92.17
05:41:21 PM     all      5.67      0.23      1.64      0.00      0.00      0.00      0.08      0.00     92.38
05:41:23 PM     all      5.72      0.02      1.59      0.00      0.00      0.00      0.19      0.00     92.48
05:41:25 PM     all      6.11      0.00      1.60      0.00      0.00      0.00      0.02      0.00     92.27
05:41:27 PM     all      6.87      0.00      1.64      0.00      0.00      0.00      0.17      0.00     91.33
05:41:29 PM     all      5.77      0.00      1.55      0.00      0.00      0.00      0.17      0.00     92.51
05:41:31 PM     all      5.68      0.00      1.72      0.00      0.00      0.00      0.21      0.00     92.39
05:41:33 PM     all      5.72      0.00      1.64      0.00      0.00      0.00      0.19      0.00     92.45
05:41:35 PM     all      5.60      0.00      1.53      0.00      0.00      0.00      0.21      0.00     92.66
05:41:37 PM     all      5.65      0.00      1.53      0.00      0.00      0.00      0.21      0.00     92.61
05:41:39 PM     all      6.62      0.00      1.55      0.00      0.00      0.00      0.17      0.00     91.66
05:41:41 PM     all      5.80      0.00      1.57      0.00      0.00      0.00      0.17      0.00     92.46
05:41:43 PM     all      5.56      0.00      1.40      0.00      0.00      0.00      0.21      0.00     92.83
05:41:45 PM     all      5.66      0.00      1.47      0.00      0.00      0.00      0.23      0.00     92.64
05:41:47 PM     all      5.79      0.00      1.59      0.00      0.00      0.00      0.10      0.00     92.51
05:41:49 PM     all      6.84      0.00      1.55      0.00      0.00      0.00      0.08      0.00     91.52
05:41:51 PM     all      6.15      0.00      1.68      0.00      0.00      0.00      0.06      0.00     92.10
05:41:53 PM     all      5.63      0.00      1.53      0.00      0.00      0.00      0.17      0.00     92.67
05:41:55 PM     all      5.59      0.23      1.79      0.00      0.00      0.00      0.15      0.00     92.25
05:41:57 PM     all      6.11      0.86      1.87      0.00      0.00      0.00      0.08      0.00     91.07
05:41:59 PM     all      5.92      0.25      1.70      0.00      0.00      0.00      0.04      0.00     92.08
05:42:01 PM     all      6.49      0.13      1.58      0.00      0.00      0.00      0.13      0.00     91.68
05:42:03 PM     all      5.73      0.21      1.64      0.00      0.00      0.00      0.17      0.00     92.25
05:42:05 PM     all      5.76      0.95      1.64      0.00      0.00      0.00      0.15      0.00     91.51
05:42:07 PM     all      5.81      0.67      1.53      0.00      0.00      0.00      0.08      0.00     91.90
05:42:09 PM     all      5.55      0.19      1.49      0.00      0.00      0.00      0.11      0.00     92.67
05:42:11 PM     all      5.69      0.82      1.74      0.00      0.00      0.00      0.19      0.00     91.56
05:42:13 PM     all      6.65      0.76      1.70      0.00      0.00      0.00      0.08      0.00     90.81
05:42:15 PM     all      5.81      0.04      1.51      0.00      0.00      0.02      0.06      0.00     92.56
05:42:17 PM     all      5.49      0.21      1.55      0.00      0.00      0.00      0.06      0.00     92.68
05:42:19 PM     all      5.68      0.25      1.72      0.00      0.00      0.00      0.19      0.00     92.16
05:42:21 PM     all      5.63      0.21      1.55      0.00      0.00      0.00      0.08      0.00     92.53
05:42:23 PM     all      6.66      0.02      1.63      0.00      0.00      0.00      0.19      0.00     91.50
05:42:25 PM     all      5.60      0.00      1.41      0.00      0.00      0.00      0.17      0.00     92.82
05:42:27 PM     all      5.58      0.00      1.47      0.00      0.00      0.00      0.23      0.00     92.73
05:42:29 PM     all      5.60      0.00      1.45      0.00      0.00      0.00      0.19      0.00     92.76
05:42:31 PM     all      5.73      0.00      1.47      0.00      0.00      0.00      0.19      0.00     92.61
05:42:33 PM     all      5.72      0.00      1.49      0.00      0.00      0.00      0.19      0.00     92.60
05:42:35 PM     all      6.45      0.00      1.39      0.00      0.00      0.00      0.15      0.00     92.02
05:42:37 PM     all      5.95      0.00      1.61      0.00      0.00      0.00      0.17      0.00     92.26
05:42:39 PM     all      5.72      0.00      1.49      0.00      0.00      0.00      0.21      0.00     92.58
05:42:41 PM     all      5.91      0.00      1.61      0.00      0.00      0.00      0.17      0.00     92.30
05:42:43 PM     all      5.72      0.00      1.59      0.00      0.00      0.00      0.23      0.00     92.45
05:42:45 PM     all      5.77      0.00      1.62      0.00      0.00      0.00      0.19      0.00     92.42
05:42:47 PM     all      6.82      0.00      1.57      0.00      0.00      0.00      0.06      0.00     91.55
05:42:49 PM     all      5.57      0.00      1.58      0.00      0.00      0.00      0.06      0.00     92.79
05:42:51 PM     all      5.55      0.00      1.60      0.00      0.00      0.00      0.23      0.00     92.62
05:42:53 PM     all      5.86      0.00      1.60      0.00      0.00      0.00      0.13      0.00     92.42
05:42:55 PM     all      5.67      0.23      1.62      0.00      0.00      0.00      0.08      0.00     92.40
05:42:57 PM     all      5.96      0.71      1.78      0.00      0.00      0.00      0.04      0.00     91.50
05:42:59 PM     all      6.86      0.13      1.51      0.00      0.00      0.00      0.06      0.00     91.44
05:43:01 PM     all      5.75      0.25      1.57      0.00      0.00      0.00      0.06      0.00     92.36
05:43:03 PM     all      5.75      0.23      1.57      0.00      0.00      0.00      0.08      0.00     92.36
05:43:05 PM     all      5.82      0.86      1.60      0.00      0.00      0.00      0.10      0.00     91.62
05:43:07 PM     all      5.75      0.40      1.57      0.00      0.00      0.00      0.19      0.00     92.08
05:43:09 PM     all      6.76      0.29      1.51      0.00      0.00      0.00      0.17      0.00     91.27
05:43:11 PM     all      5.88      0.82      1.89      0.00      0.00      0.00      0.08      0.00     91.32
05:43:13 PM     all      5.79      0.92      1.74      0.00      0.00      0.00      0.10      0.00     91.43
05:43:15 PM     all      6.09      0.04      1.64      0.00      0.00      0.00      0.10      0.00     92.13
05:43:17 PM     all      5.72      0.17      1.47      0.00      0.00      0.00      0.11      0.00     92.54
05:43:19 PM     all      5.88      0.13      1.64      0.00      0.00      0.00      0.13      0.00     92.23
